CustomerID,CustomerName,OrderID,Cost,MenuID,Course,Starter
75-652-8475,"Elsworth Stannas",08-152-8962,168.27,29,"Greek salad",Falafel
75-652-8475,"Elsworth Stannas",08-152-8962,190.00,29,"Greek salad",Falafel
75-652-8475,"Elsworth Stannas",08-152-8962,310.00,29,"Greek salad",Falafel
75-667-5377,"Lauri Hughill",69-254-6693,220.00,8,"Bean soup",Flatbread
75-667-5377,"Lauri Hughill",69-254-6693,235.00,8,"Bean soup",Flatbread
75-667-5377,"Lauri Hughill",69-254-6693,225.00,8,"Bean soup",Flatbread
75-667-5377,"Lauri Hughill",69-254-6693,210.00,8,"Bean soup",Flatbread
75-667-5377,"Lauri Hughill",69-254-6693,220.00,8,"Bean soup",Flatbread
75-667-5377,"Lauri Hughill",69-254-6693,235.00,8,"Bean soup",Flatbread
75-667-5377,"Lauri Hughill",69-254-6693,225.00,8,"Bean soup",Flatbread
75-667-5377,"Lauri Hughill",69-254-6693,210.00,8,"Bean soup",Flatbread
75-669-7534,"Michaela Babcock",32-023-4917,225.00,67,Shwarma,Olives
75-669-7534,"Michaela Babcock",32-023-4917,210.00,67,Shwarma,Olives
75-669-7534,"Michaela Babcock",32-023-4917,220.00,67,Shwarma,Olives
75-669-7534,"Michaela Babcock",32-023-4917,235.00,67,Shwarma,Olives
75-669-7534,"Michaela Babcock",32-023-4917,225.00,67,Shwarma,Olives
75-669-7534,"Michaela Babcock",32-023-4917,210.00,67,Shwarma,Olives
75-669-7534,"Michaela Babcock",32-023-4917,220.00,67,Shwarma,Olives
75-669-7534,"Michaela Babcock",32-023-4917,235.00,67,Shwarma,Olives
75-673-9361,"Camille Symmons",13-189-4080,168.27,68,"Greek salad",Flatbread
75-673-9361,"Camille Symmons",13-189-4080,190.00,68,"Greek salad",Flatbread
75-673-9361,"Camille Symmons",13-189-4080,310.00,68,"Greek salad",Flatbread
75-673-9361,"Camille Symmons",13-189-4080,320.00,68,"Greek salad",Flatbread
75-673-9361,"Camille Symmons",13-189-4080,168.27,68,"Greek salad",Flatbread
75-673-9361,"Camille Symmons",13-189-4080,190.00,68,"Greek salad",Flatbread
75-673-9361,"Camille Symmons",13-189-4080,310.00,68,"Greek salad",Flatbread
75-673-9361,"Camille Symmons",13-189-4080,320.00,68,"Greek salad",Flatbread
75-903-8085,"Georgeanna Boulton",22-561-9916,168.27,38,Kabasa,Flatbread
75-903-8085,"Georgeanna Boulton",22-561-9916,190.00,38,Kabasa,Flatbread
75-903-8085,"Georgeanna Boulton",22-561-9916,310.00,38,Kabasa,Flatbread
75-903-8085,"Georgeanna Boulton",22-561-9916,320.00,38,Kabasa,Flatbread
75-903-8085,"Georgeanna Boulton",22-561-9916,168.27,38,Kabasa,Flatbread
75-903-8085,"Georgeanna Boulton",22-561-9916,190.00,38,Kabasa,Flatbread
75-903-8085,"Georgeanna Boulton",22-561-9916,310.00,38,Kabasa,Flatbread
75-904-5534,"Koral Stampfer",26-231-8897,225.00,17,Shwarma,Falafel
75-904-5534,"Koral Stampfer",26-231-8897,210.00,17,Shwarma,Falafel
75-904-5534,"Koral Stampfer",26-231-8897,220.00,17,Shwarma,Falafel
75-904-5534,"Koral Stampfer",26-231-8897,235.00,17,Shwarma,Falafel
75-904-5534,"Koral Stampfer",26-231-8897,225.00,17,Shwarma,Falafel
75-904-5534,"Koral Stampfer",26-231-8897,210.00,17,Shwarma,Falafel
75-904-5534,"Koral Stampfer",26-231-8897,220.00,17,Shwarma,Falafel
75-904-5534,"Koral Stampfer",26-231-8897,235.00,17,Shwarma,Falafel
75-905-7326,"Staci Coppens",63-204-3800,190.00,25,Pizza,Olives
75-905-7326,"Staci Coppens",63-204-3800,310.00,25,Pizza,Olives
75-905-7326,"Staci Coppens",63-204-3800,320.00,25,Pizza,Olives
75-905-7326,"Staci Coppens",63-204-3800,168.27,25,Pizza,Olives
75-905-7326,"Staci Coppens",63-204-3800,190.00,25,Pizza,Olives
75-905-7326,"Staci Coppens",63-204-3800,310.00,25,Pizza,Olives
75-905-7326,"Staci Coppens",63-204-3800,320.00,25,Pizza,Olives
75-905-7326,"Staci Coppens",63-204-3800,168.27,25,Pizza,Olives
75-937-6004,"Basil Slarke",55-443-2920,168.27,49,Kabasa,Olives
75-937-6004,"Basil Slarke",55-443-2920,190.00,49,Kabasa,Olives
75-937-6004,"Basil Slarke",55-443-2920,310.00,49,Kabasa,Olives
75-937-6004,"Basil Slarke",55-443-2920,320.00,49,Kabasa,Olives
75-937-6004,"Basil Slarke",55-443-2920,168.27,49,Kabasa,Olives
75-937-6004,"Basil Slarke",55-443-2920,190.00,49,Kabasa,Olives
75-937-6004,"Basil Slarke",55-443-2920,310.00,49,Kabasa,Olives
76-056-5131,"Sandor Barradell",34-415-8074,190.00,27,Kabasa,Minestrone
76-056-5131,"Sandor Barradell",34-415-8074,310.00,27,Kabasa,Minestrone
76-056-5131,"Sandor Barradell",34-415-8074,320.00,27,Kabasa,Minestrone
76-056-5131,"Sandor Barradell",34-415-8074,168.27,27,Kabasa,Minestrone
76-056-5131,"Sandor Barradell",34-415-8074,190.00,27,Kabasa,Minestrone
76-056-5131,"Sandor Barradell",34-415-8074,310.00,27,Kabasa,Minestrone
76-056-5131,"Sandor Barradell",34-415-8074,320.00,27,Kabasa,Minestrone
76-163-3165,"Cornelia Rowth",51-470-5294,235.00,10,Carbonara,"Tomato bread"
76-163-3165,"Cornelia Rowth",51-470-5294,225.00,10,Carbonara,"Tomato bread"
76-163-3165,"Cornelia Rowth",51-470-5294,210.00,10,Carbonara,"Tomato bread"
76-163-3165,"Cornelia Rowth",51-470-5294,220.00,10,Carbonara,"Tomato bread"
76-163-3165,"Cornelia Rowth",51-470-5294,235.00,10,Carbonara,"Tomato bread"
76-163-3165,"Cornelia Rowth",51-470-5294,225.00,10,Carbonara,"Tomato bread"
76-163-3165,"Cornelia Rowth",51-470-5294,210.00,10,Carbonara,"Tomato bread"
76-184-8198,"Kim McCloughlin",87-796-6079,210.00,2,"Bean soup",Flatbread
76-184-8198,"Kim McCloughlin",87-796-6079,220.00,2,"Bean soup",Flatbread
76-184-8198,"Kim McCloughlin",87-796-6079,235.00,2,"Bean soup",Flatbread
76-184-8198,"Kim McCloughlin",87-796-6079,225.00,2,"Bean soup",Flatbread
76-184-8198,"Kim McCloughlin",87-796-6079,210.00,2,"Bean soup",Flatbread
76-184-8198,"Kim McCloughlin",87-796-6079,220.00,2,"Bean soup",Flatbread
76-184-8198,"Kim McCloughlin",87-796-6079,235.00,2,"Bean soup",Flatbread
76-184-8198,"Kim McCloughlin",87-796-6079,225.00,2,"Bean soup",Flatbread
76-207-5652,"Josiah Thayre",61-753-0334,210.00,71,Carbonara,Falafel
76-207-5652,"Josiah Thayre",61-753-0334,220.00,71,Carbonara,Falafel
76-207-5652,"Josiah Thayre",61-753-0334,235.00,71,Carbonara,Falafel
76-207-5652,"Josiah Thayre",61-753-0334,225.00,71,Carbonara,Falafel
76-207-5652,"Josiah Thayre",61-753-0334,210.00,71,Carbonara,Falafel
76-207-5652,"Josiah Thayre",61-753-0334,220.00,71,Carbonara,Falafel
76-207-5652,"Josiah Thayre",61-753-0334,235.00,71,Carbonara,Falafel
76-263-1020,"Valma Brideau",07-244-2129,310.00,40,"Greek salad","Tomato bread"
76-263-1020,"Valma Brideau",07-244-2129,320.00,40,"Greek salad","Tomato bread"
76-263-1020,"Valma Brideau",07-244-2129,168.27,40,"Greek salad","Tomato bread"
76-263-1020,"Valma Brideau",07-244-2129,190.00,40,"Greek salad","Tomato bread"
76-263-1020,"Valma Brideau",07-244-2129,310.00,40,"Greek salad","Tomato bread"
76-263-1020,"Valma Brideau",07-244-2129,320.00,40,"Greek salad","Tomato bread"
76-263-1020,"Valma Brideau",07-244-2129,168.27,40,"Greek salad","Tomato bread"
76-335-3399,"Emilie Faircley",44-969-2805,225.00,39,Shwarma,Minestrone
76-335-3399,"Emilie Faircley",44-969-2805,210.00,39,Shwarma,Minestrone
76-335-3399,"Emilie Faircley",44-969-2805,220.00,39,Shwarma,Minestrone
76-335-3399,"Emilie Faircley",44-969-2805,235.00,39,Shwarma,Minestrone
76-335-3399,"Emilie Faircley",44-969-2805,225.00,39,Shwarma,Minestrone
76-335-3399,"Emilie Faircley",44-969-2805,210.00,39,Shwarma,Minestrone
76-335-3399,"Emilie Faircley",44-969-2805,220.00,39,Shwarma,Minestrone
76-335-3399,"Emilie Faircley",44-969-2805,235.00,39,Shwarma,Minestrone
76-663-5204,"Aldric Jerman",58-419-3322,225.00,13,"Bean soup",Olives
76-663-5204,"Aldric Jerman",58-419-3322,210.00,13,"Bean soup",Olives
76-663-5204,"Aldric Jerman",58-419-3322,220.00,13,"Bean soup",Olives
76-663-5204,"Aldric Jerman",58-419-3322,235.00,13,"Bean soup",Olives
76-663-5204,"Aldric Jerman",58-419-3322,225.00,13,"Bean soup",Olives
76-663-5204,"Aldric Jerman",58-419-3322,210.00,13,"Bean soup",Olives
76-663-5204,"Aldric Jerman",58-419-3322,220.00,13,"Bean soup",Olives
76-663-5204,"Aldric Jerman",58-419-3322,235.00,13,"Bean soup",Olives
76-847-6826,"Gothart Domesday",76-509-2544,168.27,55,Kabasa,Olives
76-847-6826,"Gothart Domesday",76-509-2544,190.00,55,Kabasa,Olives
76-847-6826,"Gothart Domesday",76-509-2544,310.00,55,Kabasa,Olives
76-847-6826,"Gothart Domesday",76-509-2544,320.00,55,Kabasa,Olives
76-847-6826,"Gothart Domesday",76-509-2544,168.27,55,Kabasa,Olives
76-847-6826,"Gothart Domesday",76-509-2544,190.00,55,Kabasa,Olives
76-847-6826,"Gothart Domesday",76-509-2544,310.00,55,Kabasa,Olives
76-847-6826,"Gothart Domesday",76-509-2544,320.00,55,Kabasa,Olives
76-877-1926,"Araldo Gutman",30-791-3047,168.27,1,"Greek salad",Olives
76-877-1926,"Araldo Gutman",30-791-3047,190.00,1,"Greek salad",Olives
76-877-1926,"Araldo Gutman",30-791-3047,310.00,1,"Greek salad",Olives
76-877-1926,"Araldo Gutman",30-791-3047,320.00,1,"Greek salad",Olives
76-877-1926,"Araldo Gutman",30-791-3047,168.27,1,"Greek salad",Olives
76-877-1926,"Araldo Gutman",30-791-3047,190.00,1,"Greek salad",Olives
76-877-1926,"Araldo Gutman",30-791-3047,310.00,1,"Greek salad",Olives
76-877-1926,"Araldo Gutman",30-791-3047,320.00,1,"Greek salad",Olives
76-937-0622,"Steffane Karpol",11-463-8439,220.00,54,Carbonara,Hummus
76-937-0622,"Steffane Karpol",11-463-8439,235.00,54,Carbonara,Hummus
76-937-0622,"Steffane Karpol",11-463-8439,225.00,54,Carbonara,Hummus
76-937-0622,"Steffane Karpol",11-463-8439,210.00,54,Carbonara,Hummus
76-937-0622,"Steffane Karpol",11-463-8439,220.00,54,Carbonara,Hummus
76-937-0622,"Steffane Karpol",11-463-8439,235.00,54,Carbonara,Hummus
76-937-0622,"Steffane Karpol",11-463-8439,225.00,54,Carbonara,Hummus
77-064-4656,"Tiertza Doogan",48-873-2607,168.27,29,"Greek salad",Falafel
77-064-4656,"Tiertza Doogan",48-873-2607,190.00,29,"Greek salad",Falafel
77-064-4656,"Tiertza Doogan",48-873-2607,310.00,29,"Greek salad",Falafel
77-064-4656,"Tiertza Doogan",48-873-2607,320.00,29,"Greek salad",Falafel
77-064-4656,"Tiertza Doogan",48-873-2607,168.27,29,"Greek salad",Falafel
77-064-4656,"Tiertza Doogan",48-873-2607,190.00,29,"Greek salad",Falafel
77-064-4656,"Tiertza Doogan",48-873-2607,310.00,29,"Greek salad",Falafel
77-064-4656,"Tiertza Doogan",48-873-2607,320.00,29,"Greek salad",Falafel
77-111-2020,"Angel Veschambre",67-709-5581,210.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,225.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,210.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,220.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,235.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,225.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,210.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,220.00,6,Shwarma,Hummus
77-111-2020,"Angel Veschambre",67-709-5581,235.00,6,Shwarma,Hummus
77-254-6430,"Renato Paulin",67-156-1140,320.00,27,Kabasa,Minestrone
77-254-6430,"Renato Paulin",67-156-1140,168.27,27,Kabasa,Minestrone
77-254-6430,"Renato Paulin",67-156-1140,190.00,27,Kabasa,Minestrone
77-254-6430,"Renato Paulin",67-156-1140,310.00,27,Kabasa,Minestrone
77-254-6430,"Renato Paulin",67-156-1140,320.00,27,Kabasa,Minestrone
77-254-6430,"Renato Paulin",67-156-1140,168.27,27,Kabasa,Minestrone
77-254-6430,"Renato Paulin",67-156-1140,190.00,27,Kabasa,Minestrone
77-254-6430,"Renato Paulin",67-156-1140,310.00,27,Kabasa,Minestrone
77-254-9655,"Hilly Leahey",91-006-3876,235.00,4,Carbonara,"Tomato bread"
77-254-9655,"Hilly Leahey",91-006-3876,225.00,4,Carbonara,"Tomato bread"
77-254-9655,"Hilly Leahey",91-006-3876,210.00,4,Carbonara,"Tomato bread"
77-254-9655,"Hilly Leahey",91-006-3876,220.00,4,Carbonara,"Tomato bread"
77-254-9655,"Hilly Leahey",91-006-3876,235.00,4,Carbonara,"Tomato bread"
77-254-9655,"Hilly Leahey",91-006-3876,225.00,4,Carbonara,"Tomato bread"
77-254-9655,"Hilly Leahey",91-006-3876,210.00,4,Carbonara,"Tomato bread"
77-281-8756,"Hastie Charopen",30-790-3083,210.00,12,Shwarma,Hummus
77-281-8756,"Hastie Charopen",30-790-3083,220.00,12,Shwarma,Hummus
77-281-8756,"Hastie Charopen",30-790-3083,235.00,12,Shwarma,Hummus
77-281-8756,"Hastie Charopen",30-790-3083,225.00,12,Shwarma,Hummus
77-281-8756,"Hastie Charopen",30-790-3083,210.00,12,Shwarma,Hummus
77-281-8756,"Hastie Charopen",30-790-3083,220.00,12,Shwarma,Hummus
77-281-8756,"Hastie Charopen",30-790-3083,235.00,12,Shwarma,Hummus
77-281-8756,"Hastie Charopen",30-790-3083,225.00,12,Shwarma,Hummus
77-348-8809,"Lorna Bogart",37-255-6435,235.00,52,"Bean soup","Tomato bread"
77-348-8809,"Lorna Bogart",37-255-6435,225.00,52,"Bean soup","Tomato bread"
77-348-8809,"Lorna Bogart",37-255-6435,210.00,52,"Bean soup","Tomato bread"
77-348-8809,"Lorna Bogart",37-255-6435,220.00,52,"Bean soup","Tomato bread"
77-348-8809,"Lorna Bogart",37-255-6435,235.00,52,"Bean soup","Tomato bread"
77-348-8809,"Lorna Bogart",37-255-6435,225.00,52,"Bean soup","Tomato bread"
77-348-8809,"Lorna Bogart",37-255-6435,210.00,52,"Bean soup","Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,168.27,16,Kabasa,"Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,190.00,16,Kabasa,"Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,310.00,16,Kabasa,"Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,320.00,16,Kabasa,"Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,168.27,16,Kabasa,"Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,190.00,16,Kabasa,"Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,310.00,16,Kabasa,"Tomato bread"
77-493-2198,"Flynn Magnay",80-784-2924,320.00,16,Kabasa,"Tomato bread"
77-585-5912,"Petronille Southwood",06-705-6026,225.00,30,"Bean soup",Hummus
77-585-5912,"Petronille Southwood",06-705-6026,210.00,30,"Bean soup",Hummus
77-585-5912,"Petronille Southwood",06-705-6026,220.00,30,"Bean soup",Hummus
77-585-5912,"Petronille Southwood",06-705-6026,235.00,30,"Bean soup",Hummus
77-585-5912,"Petronille Southwood",06-705-6026,225.00,30,"Bean soup",Hummus
77-585-5912,"Petronille Southwood",06-705-6026,210.00,30,"Bean soup",Hummus
77-585-5912,"Petronille Southwood",06-705-6026,220.00,30,"Bean soup",Hummus
77-585-5912,"Petronille Southwood",06-705-6026,235.00,30,"Bean soup",Hummus
77-591-2181,"Esra Mc Meekan",50-817-8023,210.00,37,Carbonara,Olives
77-591-2181,"Esra Mc Meekan",50-817-8023,220.00,37,Carbonara,Olives
77-591-2181,"Esra Mc Meekan",50-817-8023,235.00,37,Carbonara,Olives
77-591-2181,"Esra Mc Meekan",50-817-8023,225.00,37,Carbonara,Olives
77-591-2181,"Esra Mc Meekan",50-817-8023,210.00,37,Carbonara,Olives
77-591-2181,"Esra Mc Meekan",50-817-8023,220.00,37,Carbonara,Olives
77-591-2181,"Esra Mc Meekan",50-817-8023,235.00,37,Carbonara,Olives
77-591-2181,"Esra Mc Meekan",50-817-8023,225.00,37,Carbonara,Olives
77-869-4945,"Maribelle Allcroft",05-318-1801,235.00,71,Carbonara,Falafel
77-869-4945,"Maribelle Allcroft",05-318-1801,225.00,71,Carbonara,Falafel
77-869-4945,"Maribelle Allcroft",05-318-1801,210.00,71,Carbonara,Falafel
77-869-4945,"Maribelle Allcroft",05-318-1801,220.00,71,Carbonara,Falafel
77-869-4945,"Maribelle Allcroft",05-318-1801,235.00,71,Carbonara,Falafel
77-869-4945,"Maribelle Allcroft",05-318-1801,225.00,71,Carbonara,Falafel
77-869-4945,"Maribelle Allcroft",05-318-1801,210.00,71,Carbonara,Falafel
77-869-4945,"Maribelle Allcroft",05-318-1801,220.00,71,Carbonara,Falafel
77-952-2629,"Rhetta Nevill",30-715-2573,220.00,13,"Bean soup",Olives
77-952-2629,"Rhetta Nevill",30-715-2573,235.00,13,"Bean soup",Olives
77-952-2629,"Rhetta Nevill",30-715-2573,225.00,13,"Bean soup",Olives
77-952-2629,"Rhetta Nevill",30-715-2573,210.00,13,"Bean soup",Olives
77-952-2629,"Rhetta Nevill",30-715-2573,220.00,13,"Bean soup",Olives
77-952-2629,"Rhetta Nevill",30-715-2573,235.00,13,"Bean soup",Olives
77-952-2629,"Rhetta Nevill",30-715-2573,225.00,13,"Bean soup",Olives
77-952-2629,"Rhetta Nevill",30-715-2573,210.00,13,"Bean soup",Olives
78-012-8423,"Shannon Osban",91-242-5776,320.00,7,"Greek salad",Olives
78-012-8423,"Shannon Osban",91-242-5776,168.27,7,"Greek salad",Olives
78-012-8423,"Shannon Osban",91-242-5776,190.00,7,"Greek salad",Olives
78-012-8423,"Shannon Osban",91-242-5776,310.00,7,"Greek salad",Olives
78-012-8423,"Shannon Osban",91-242-5776,320.00,7,"Greek salad",Olives
78-012-8423,"Shannon Osban",91-242-5776,168.27,7,"Greek salad",Olives
78-012-8423,"Shannon Osban",91-242-5776,190.00,7,"Greek salad",Olives
78-012-8423,"Shannon Osban",91-242-5776,310.00,7,"Greek salad",Olives
78-150-8068,"Viva Foulstone",86-581-4964,210.00,67,Shwarma,Olives
78-150-8068,"Viva Foulstone",86-581-4964,220.00,67,Shwarma,Olives
78-150-8068,"Viva Foulstone",86-581-4964,235.00,67,Shwarma,Olives
78-150-8068,"Viva Foulstone",86-581-4964,225.00,67,Shwarma,Olives
78-150-8068,"Viva Foulstone",86-581-4964,210.00,67,Shwarma,Olives
78-150-8068,"Viva Foulstone",86-581-4964,220.00,67,Shwarma,Olives
78-150-8068,"Viva Foulstone",86-581-4964,235.00,67,Shwarma,Olives
78-169-2461,"Berenice Marples",77-827-0603,310.00,25,Pizza,Olives
78-169-2461,"Berenice Marples",77-827-0603,320.00,25,Pizza,Olives
78-169-2461,"Berenice Marples",77-827-0603,168.27,25,Pizza,Olives
78-169-2461,"Berenice Marples",77-827-0603,190.00,25,Pizza,Olives
78-169-2461,"Berenice Marples",77-827-0603,310.00,25,Pizza,Olives
78-169-2461,"Berenice Marples",77-827-0603,320.00,25,Pizza,Olives
78-169-2461,"Berenice Marples",77-827-0603,168.27,25,Pizza,Olives
78-169-2461,"Berenice Marples",77-827-0603,190.00,25,Pizza,Olives
78-456-9963,"Chauncey Barrott",52-348-6923,168.27,64,Pizza,"Tomato bread"
78-456-9963,"Chauncey Barrott",52-348-6923,190.00,64,Pizza,"Tomato bread"
78-456-9963,"Chauncey Barrott",52-348-6923,310.00,64,Pizza,"Tomato bread"
78-456-9963,"Chauncey Barrott",52-348-6923,320.00,64,Pizza,"Tomato bread"
78-456-9963,"Chauncey Barrott",52-348-6923,168.27,64,Pizza,"Tomato bread"
78-456-9963,"Chauncey Barrott",52-348-6923,190.00,64,Pizza,"Tomato bread"
78-456-9963,"Chauncey Barrott",52-348-6923,310.00,64,Pizza,"Tomato bread"
78-456-9963,"Chauncey Barrott",52-348-6923,320.00,64,Pizza,"Tomato bread"
78-492-1244,"Dniren Copperwaite",20-205-9814,168.27,14,Pizza,Flatbread
78-492-1244,"Dniren Copperwaite",20-205-9814,190.00,14,Pizza,Flatbread
78-492-1244,"Dniren Copperwaite",20-205-9814,310.00,14,Pizza,Flatbread
78-492-1244,"Dniren Copperwaite",20-205-9814,320.00,14,Pizza,Flatbread
78-492-1244,"Dniren Copperwaite",20-205-9814,168.27,14,Pizza,Flatbread
78-492-1244,"Dniren Copperwaite",20-205-9814,190.00,14,Pizza,Flatbread
78-492-1244,"Dniren Copperwaite",20-205-9814,310.00,14,Pizza,Flatbread
78-757-0953,"Biddy Spadoni",54-322-1808,168.27,24,"Greek salad",Hummus
78-757-0953,"Biddy Spadoni",54-322-1808,190.00,24,"Greek salad",Hummus
78-757-0953,"Biddy Spadoni",54-322-1808,310.00,24,"Greek salad",Hummus
78-757-0953,"Biddy Spadoni",54-322-1808,320.00,24,"Greek salad",Hummus
78-757-0953,"Biddy Spadoni",54-322-1808,168.27,24,"Greek salad",Hummus
78-757-0953,"Biddy Spadoni",54-322-1808,190.00,24,"Greek salad",Hummus
78-757-0953,"Biddy Spadoni",54-322-1808,310.00,24,"Greek salad",Hummus
78-925-5718,"Dennison Qusklay",31-807-7846,235.00,32,Carbonara,Flatbread
78-925-5718,"Dennison Qusklay",31-807-7846,225.00,32,Carbonara,Flatbread
78-925-5718,"Dennison Qusklay",31-807-7846,210.00,32,Carbonara,Flatbread
78-925-5718,"Dennison Qusklay",31-807-7846,220.00,32,Carbonara,Flatbread
78-925-5718,"Dennison Qusklay",31-807-7846,235.00,32,Carbonara,Flatbread
78-925-5718,"Dennison Qusklay",31-807-7846,225.00,32,Carbonara,Flatbread
78-925-5718,"Dennison Qusklay",31-807-7846,210.00,32,Carbonara,Flatbread
78-969-3391,"Vale Norwood",92-859-5564,168.27,5,Kabasa,Falafel
78-969-3391,"Vale Norwood",92-859-5564,190.00,5,Kabasa,Falafel
78-969-3391,"Vale Norwood",92-859-5564,310.00,5,Kabasa,Falafel
78-969-3391,"Vale Norwood",92-859-5564,320.00,5,Kabasa,Falafel
78-969-3391,"Vale Norwood",92-859-5564,168.27,5,Kabasa,Falafel
78-969-3391,"Vale Norwood",92-859-5564,190.00,5,Kabasa,Falafel
78-969-3391,"Vale Norwood",92-859-5564,310.00,5,Kabasa,Falafel
78-969-3391,"Vale Norwood",92-859-5564,320.00,5,Kabasa,Falafel
79-080-9855,"Charline Warriner",57-761-6559,235.00,54,Carbonara,Hummus
79-080-9855,"Charline Warriner",57-761-6559,225.00,54,Carbonara,Hummus
79-080-9855,"Charline Warriner",57-761-6559,210.00,54,Carbonara,Hummus
79-080-9855,"Charline Warriner",57-761-6559,220.00,54,Carbonara,Hummus
79-080-9855,"Charline Warriner",57-761-6559,235.00,54,Carbonara,Hummus
79-080-9855,"Charline Warriner",57-761-6559,225.00,54,Carbonara,Hummus
79-080-9855,"Charline Warriner",57-761-6559,210.00,54,Carbonara,Hummus
79-080-9855,"Charline Warriner",57-761-6559,220.00,54,Carbonara,Hummus
79-082-9805,"Locke Janaway",35-371-2486,320.00,18,"Greek salad",Hummus
79-082-9805,"Locke Janaway",35-371-2486,320.00,18,"Greek salad",Hummus
79-082-9805,"Locke Janaway",35-371-2486,168.27,18,"Greek salad",Hummus
79-082-9805,"Locke Janaway",35-371-2486,190.00,18,"Greek salad",Hummus
79-082-9805,"Locke Janaway",35-371-2486,310.00,18,"Greek salad",Hummus
79-082-9805,"Locke Janaway",35-371-2486,320.00,18,"Greek salad",Hummus
79-082-9805,"Locke Janaway",35-371-2486,168.27,18,"Greek salad",Hummus
79-082-9805,"Locke Janaway",35-371-2486,190.00,18,"Greek salad",Hummus
79-104-5654,"Cathee Briscam",45-436-6764,168.27,7,"Greek salad",Olives
79-104-5654,"Cathee Briscam",45-436-6764,190.00,7,"Greek salad",Olives
79-104-5654,"Cathee Briscam",45-436-6764,310.00,7,"Greek salad",Olives
79-104-5654,"Cathee Briscam",45-436-6764,320.00,7,"Greek salad",Olives
79-104-5654,"Cathee Briscam",45-436-6764,168.27,7,"Greek salad",Olives
79-104-5654,"Cathee Briscam",45-436-6764,190.00,7,"Greek salad",Olives
79-104-5654,"Cathee Briscam",45-436-6764,310.00,7,"Greek salad",Olives
79-104-5654,"Cathee Briscam",45-436-6764,320.00,7,"Greek salad",Olives
79-227-9821,"Dre Danher",60-197-5739,210.00,17,Shwarma,Falafel
79-227-9821,"Dre Danher",60-197-5739,220.00,17,Shwarma,Falafel
79-227-9821,"Dre Danher",60-197-5739,235.00,17,Shwarma,Falafel
79-227-9821,"Dre Danher",60-197-5739,225.00,17,Shwarma,Falafel
79-227-9821,"Dre Danher",60-197-5739,210.00,17,Shwarma,Falafel
79-227-9821,"Dre Danher",60-197-5739,220.00,17,Shwarma,Falafel
79-227-9821,"Dre Danher",60-197-5739,235.00,17,Shwarma,Falafel
79-230-2093,"Zolly Heinzel",43-134-2893,225.00,15,Carbonara,Minestrone
79-230-2093,"Zolly Heinzel",43-134-2893,210.00,15,Carbonara,Minestrone
79-230-2093,"Zolly Heinzel",43-134-2893,220.00,15,Carbonara,Minestrone
79-230-2093,"Zolly Heinzel",43-134-2893,235.00,15,Carbonara,Minestrone
79-230-2093,"Zolly Heinzel",43-134-2893,225.00,15,Carbonara,Minestrone
79-230-2093,"Zolly Heinzel",43-134-2893,210.00,15,Carbonara,Minestrone
79-230-2093,"Zolly Heinzel",43-134-2893,220.00,15,Carbonara,Minestrone
79-230-2093,"Zolly Heinzel",43-134-2893,235.00,15,Carbonara,Minestrone
79-307-3578,"Jakie Bullan",39-201-1204,168.27,59,Pizza,Falafel
79-307-3578,"Jakie Bullan",39-201-1204,190.00,59,Pizza,Falafel
79-307-3578,"Jakie Bullan",39-201-1204,310.00,59,Pizza,Falafel
79-307-3578,"Jakie Bullan",39-201-1204,320.00,59,Pizza,Falafel
79-307-3578,"Jakie Bullan",39-201-1204,168.27,59,Pizza,Falafel
79-307-3578,"Jakie Bullan",39-201-1204,190.00,59,Pizza,Falafel
79-307-3578,"Jakie Bullan",39-201-1204,310.00,59,Pizza,Falafel
79-307-3578,"Jakie Bullan",39-201-1204,320.00,59,Pizza,Falafel
79-339-7626,"Zena Todari",63-346-9064,225.00,19,"Bean soup",Olives
79-339-7626,"Zena Todari",63-346-9064,210.00,19,"Bean soup",Olives
79-339-7626,"Zena Todari",63-346-9064,220.00,19,"Bean soup",Olives
79-339-7626,"Zena Todari",63-346-9064,235.00,19,"Bean soup",Olives
79-339-7626,"Zena Todari",63-346-9064,225.00,19,"Bean soup",Olives
79-339-7626,"Zena Todari",63-346-9064,210.00,19,"Bean soup",Olives
79-339-7626,"Zena Todari",63-346-9064,220.00,19,"Bean soup",Olives
79-339-7626,"Zena Todari",63-346-9064,235.00,19,"Bean soup",Olives
79-477-1193,"Roch Panchen",40-486-8511,225.00,60,Carbonara,Hummus
